pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
1204,1,0,0,Externals,xfq,2015-03-04T17:27:34Z,2,2,1,0,"Update the URI of ChromeDriver.
",32,True,en,0
1203,1,0,0,Externals,xfq,2015-03-04T17:27:54Z,2,0,1,0,"Add HTML5 doctype in the examples.
",35,True,en,0
1202,1,0,0,Externals,xfq,2015-03-04T17:36:51Z,8,8,1,0,"IIUC `BrowserWindow` should be used in browser scripts instead of client scripts.
",82,True,en,0
1200,1,1,0,Externals,xfq,2015-03-04T17:26:02Z,2,2,1,0,"node-webkit has been renamed to nw.js.
",39,True,en,0
1199,1,2,3,Externals,deepak1556,2015-03-05T20:26:42Z,46,7,2,1,"fixes #1069 
",13,True,en,0
1192,1,1,0,Externals,senorflor,2015-03-02T20:19:14Z,1,1,1,0,"Thanks for putting this project together; really enjoying hacking with
it so far!
",82,False,en,0
1177,2,2,1,Externals,maxogden,2015-03-02T17:10:04Z,10,0,1,4,"I figured this would be helpful for people wanting to quickly get it installed
",79,True,en,0
1176,2,1,0,Externals,CharlieHess,2015-03-01T10:20:03Z,34,4,6,3,"Emit a new `before-quit` event at the start of `Browser::Quit`, which gives us a chance to cancel before any windows are closed.
This is an attempt to solve https://github.com/atom/atom-shell/issues/444.
",204,False,en,0
1167,1,1,0,Externals,mal,2015-02-27T23:30:17Z,1,0,1,6,"Without this, the object element gets displayed `inline` which in chromium means that it slightly exceeds it's bounds. Unfortunately there's no nice way to mitigate this issue as I can't find a way to get extra css into this intermediate page. However, forcing a block display solves the issue.
",295,True,en,0
1158,1,1,0,Externals,beardicus,2015-02-20T23:39:05Z,1,1,1,1,"Link to using-native-node-modules.md instead of use-native-node-modules. Filename changed with 268508764f25697d745fd40d0b63e096acb4ae7d
",136,True,en,0
1148,1,1,0,Externals,bundyo,2015-02-27T20:24:13Z,10,6,1,9,"Remove excessive whitespace (gets inserted in property names).
Avoid creating dummy properties if not needed.
Turn 1/0 to true/false, convert integer strings to numbers (fixes width/height).
",191,False,en,0
1137,5,7,3,Externals,bundyo,2015-03-04T15:28:33Z,75,3,3,18,"PostMessage support will make the communication between window and popup easier.
Additionally window.closed flag is important for cleanup after popup closure.
",159,False,en,0
1136,4,0,0,Internals,zcbenz,2015-02-13T06:10:09Z,110,59,7,0,"This PR bundles all the files under `Atom.app/Contents/Resources/atom/*` into an asar archive, so the final distribution doesn't contain lots of `.js` files. It doesn't have other benefits though.

Fixes #716.
",210,True,en,0
1134,3,3,0,Internals,zcbenz,2015-02-13T04:32:41Z,49,115,6,0,"Fixes #739.
",12,True,en,0
1129,5,0,0,Internals,zcbenz,2015-02-12T13:04:34Z,132,57,10,0,"Fixes #1006.
",13,True,en,0
1128,21,1,0,Internals,zcbenz,2015-02-12T08:48:42Z,499,195,20,0,"The `NativeImage` is a representation of native images, it will be used by atom-shell APIs to pass images. A `NativeImage` instance can be converted between `Buffer` and data URL, so users can freely pass images between native UI APIs and web pages' DOM.

For example, you can use Canvas to draw an image and then set it as BrowserWindow's overlay icon.

This change also prepares for supporting images in asar archives.

Fixes #424.
",434,True,en,0
1122,2,0,0,Internals,zcbenz,2015-02-11T04:31:44Z,32,0,6,0,"This PR adds a `type` option of `BrowserWindow`, which can be used to change `_NET_WM_WINDOW_TYPE` property of the underlying X Window.

Fixes #657.
",149,True,en,0
1107,1,1,0,Externals,yoshuawuyts,2015-02-10T04:12:34Z,1,1,1,1,"Minor tweak, should make the sentence a bit more fluent. Thanks!
",65,True,en,0
1106,10,2,10,Externals,paulcbetts,2015-02-11T03:51:01Z,54,1,8,4,"This PR adds a JS method for setting the Overlay Icon (the green jewel in the screenshot below):

![](https://i-msdn.sec.s-msft.com/dynimg/IC420441.png)
## TODO:
- [x] Actually get this working
- [x] Docs
- [x] Make sure it does nothing on OS X / Linux
",253,True,en,0
1100,2,1,2,Externals,christoth,2015-02-05T20:01:25Z,2,2,1,0,"Replace afxres.h with windows.h to remove dependency on MFC for compilation on Windows.

Fixes build error ""....\atom\browser\resources\win\atom.rc(10) : fatal error RC1015: cannot open include file 'afxres.h'.""
",212,True,en,0
1098,1,1,0,Externals,dpatou,2015-02-05T00:27:01Z,1,1,1,0,,0,False,en,0
1097,9,0,0,Internals,zcbenz,2015-02-05T00:13:18Z,248,303,12,0,"This PR also refactors the WebViewManager to make it friendly with multiple `BrowserContext`s (though we only have a global one now).

Fixes #1038.
",148,True,en,0
1096,7,0,0,Internals,zcbenz,2015-02-04T20:18:13Z,140,27,10,0,"This is required by https://github.com/atom/atom/pull/5382.
",60,True,en,0
1092,1,1,0,Externals,paulcbetts,2015-02-03T20:12:59Z,6,4,1,0,"Even though it's not screen's fault, it's super easy in the DevTools to write `screen = require('screen')`, then wonder why it doesn't work (because `window.screen` is reserved by the DOM). This makes people who just type in the example more likely to get it right.
",266,True,en,0
1082,6,0,0,Internals,zcbenz,2015-02-02T23:01:20Z,214,187,5,0,"The graceful-fs has its own way of wrapping around `fs` module, which bypasses our monkey-patching on it, This PR fixes it by providing fake `fs.js` source code to graceful-fs.

Fixes #1078.
",191,True,en,0
1081,1,1,0,Externals,xfq,2015-02-02T19:11:07Z,10,10,5,0,"Apple has renamed Mac OS X to OS X.
",36,True,en,0
1077,5,1,0,Internals,zcbenz,2015-02-01T06:30:29Z,33,31,7,0,"This PR removes the `asar:` protocol, and make `file:` protocol compatible with `asar` archives instead.

For custom protocols there are some limitations in Chrome. One limitation is the custom protocol has to be a standard protocol to be able to make HTML document fully featured(#1071), but for standard protocol URLs like `asar://C:/file` are invalid. For Chrome the `file:` is hard-coded on may places to make it a standard protocol while keeping the ability to represent Windows file paths.

Another limitation is there are some security restrictions for custom protocol (#1069), which are unnecessary if the custom protocol already accesses the file system. The `file:` bypasses those security restrictions also by hard-coding the conditions in code.

So it is nearly impossible to make `asar:` protocol work exactly like `file:` protocol, in order to fix this, we have to avoid using a new protocol and make `file:` protocol support `asar` archives.

Fixes #1071.
Fixes #1069.
",984,True,en,0
1059,4,0,0,Internals,zcbenz,2015-01-27T18:58:20Z,53,28,6,0,"Fixes #1053.
",13,True,en,0
1052,1,1,0,Externals,ghost,2015-01-25T21:04:22Z,1,1,1,1,,0,False,en,0
1044,15,7,0,Internals,zcbenz,2015-01-25T21:04:33Z,214,446,20,3,"1. The custom atom-shell APIs are now injected before we initialize in JavaScript, making the JavaScript code more clear.
2. Lots of cleanups of the node integration code.
3. We now do not initialize node integration in `iframe`s, because you can either use `<webview>` instead, or just access node integration in parent frame. This greatly simplified the node integration code in renderer process, also fixes #894 and fixes #789.
4. Don't deal with browser messages when the document object is not ready, fixes #1028 and fixes #1038.
",535,False,en,0
1034,7,2,0,Internals,zcbenz,2015-01-21T21:38:56Z,98,2,3,0,"We now maintain a `index.json` file that records the the V8 version and apm version for each release of atom-shell, the URL is:

```
http://gh-contractor-zcbenz.s3.amazonaws.com/atom-shell/dist/index.json
```

This is to match io.js(https://iojs.org/download/release/index.json) to make it easy to get ABI compatibility information of each release, fixes #1022.
",362,True,en,0
1029,3,1,0,Internals,zcbenz,2015-01-19T20:40:30Z,166,4,5,0,"Fixes #1001.
",13,True,en,0
1027,1,2,0,Externals,fengmk2,2015-01-20T03:44:19Z,4,0,1,0,,0,False,en,0
1026,11,1,0,Internals,zcbenz,2015-01-19T05:53:29Z,117,35,8,0,"``` markdown
## app.getPath(name)

* `name` String

Retrieves a path to a special directory or file associated with `name`. On
failure an `Error` would throw.

You can request following paths by the names:

* `home`: User's home directory
* `appData`: Per-user application data directory, by default it is pointed to:
  * `%APPDATA%` on Windows
  * `$XDG_CONFIG_HOME` or `~/.config` on Linux
  * `~/Library/Application Support` on OS X
* `userData`: The directory for storing your app's configuration files, by
  default it is the `appData` directory appended with your app's name
* `cache`: Per-user application cache directory, by default it is pointed to:
  * `%APPDATA%` on Window, which doesn't has a universal place for cache
  * `$XDG_CACHE_HOME` or `~/.cache` on Linux
  * `~/Library/Caches` on OS X
* `userCache`: The directory for placing your app's caches, by default it is the
 `cache` directory appended with your app's name
* `temp`: Temporary directory
* `userDesktop`: The current user's Desktop directory
* `exe`: The current executable file
* `module`: The `libchromiumcontent` library

## app.setPath(name, path)

* `name` String
* `path` String

Overrides the `path` to a special directory or file associated with `name`. if
the path specifies a directory that does not exist, the directory will be
created by this method. On failure an `Error` would throw.

You can only override paths of `name`s  defined in `app.getPath`.

By default web pages' cookies and caches will be stored under `userData`
directory, if you want to change this location, you have to override the
`userData` path before the `ready` event of `app` module gets emitted.
```

`app.getDataPath()` will be deprecated by `app.getPath('userData')`, and users can use `app.setPath('userData', ...)` to override the user data path. Fixes #647.
",1830,False,en,0
1019,3,0,0,Internals,zcbenz,2015-01-17T01:08:30Z,42,3,6,0,"In atom-shell we are using V8 that compiled with ICU support, so we should initialize ICU when running as Node, otherwise things like `String::localeCompare` will crash in scripts ran by `child_process.fork`.

Fix #979.
Fix #961.
",230,True,en,0
1016,11,4,0,Internals,zcbenz,2015-01-18T18:23:18Z,432,117,10,1,"Fixes #780.

``` markdown

## Event: display-added

* `event` Event
* `newDisplay` Object

Emitted when `newDisplay` has been added.

## Event: display-removed

* `event` Event
* `oldDisplay` Object

Emitted when `oldDisplay` has been removed.

## Event: display-metrics-changed

* `event` Event
* `display` Object
* `changedMetricts` Array

Emitted when a `display` has one or more metrics changed, `changedMetricts` is
an array of strings that describe the changes. Possible changes are `bounds`,
`workArea`, `scaleFactor` and `rotation`.

## screen.getAllDisplays()

Returns an array of displays that are currently available.

## screen.getDisplayNearestPoint(point)

* `rect` Object
  * `x` Integer
  * `y` Integer

Returns the display nearest the specified point.

## screen.getDisplayMatching(rect)

* `rect` Object
  * `x` Integer
  * `y` Integer
  * `width` Integer
  * `height` Integer

Returns the display that most closely intersects the provided bounds.
```

Another example of creating a window in the external display:

``` javascript
var app = require('app');
var BrowserWindow = require('browser-window');

var mainWindow;

app.on('ready', function() {
  var screen = require('screen');
  var displays = screen.getAllDisplays();
  var externalDisplay = null;
  for (var i in displays) {
    if (displays[i].bounds.x > 0 || displays[i].bounds.y > 0) {
      externalDisplay = displays[i];
      break;
    }
  }

  if (externalDisplay) {
    mainWindow = new BrowserWindow({
      x: externalDisplay.bounds.x + 50,
      y: externalDisplay.bounds.y + 50,
    });
  }
});
```
",1590,True,en,0
1009,8,2,0,Internals,zcbenz,2015-01-16T01:40:20Z,87,144,14,0,"This makes use of C++11 variadic templates to get rid of the conversion between `base::ListValue` when sending arguments from C++ to JavaScript.

It also makes the C++ code as simple as JavaScript:

``` cpp
base::ListValue args;
args.AppendInteger(level);
args.AppendString(message);
args.AppendInteger(line_no);
args.AppendString(source_id);
Emit(""console-message"", args);
```

now becomes

``` cpp
Emit(""console-message"", level, message, line_no, source_id);
```
",465,True,en,0
1002,22,7,0,Internals,zcbenz,2015-01-28T01:32:07Z,494,365,72,15,"Merge this after there is a stable release of Chrome 40.
",57,True,en,0
1000,1,1,0,Externals,yibuyisheng,2015-01-12T17:10:22Z,1,1,1,0,,0,False,en,0
990,1,2,4,Externals,deepak1556,2015-01-09T23:11:21Z,4,3,1,0,"Fixes #988 Also extensions were not unloaded previously after calling `removeDevToolsExtension` . Works now.
",109,True,en,0
985,5,0,0,Internals,zcbenz,2015-01-08T21:12:14Z,49,5,8,0,"``` markdown
## webFrame.registerUrlSchemeAsSecure(scheme)

* `scheme` String

Sets the `scheme` as secure scheme.

Secure schemes do not trigger mixed content warnings. For example, `https` and
`data` are secure schemes because they cannot be corrupted by active network
attackers.
```

Fixes #971.
",300,False,en,0
977,5,0,0,Internals,zcbenz,2015-01-05T23:50:33Z,79,37,8,0,"Fixes #948.
",12,True,en,0
972,10,0,0,Internals,zcbenz,2015-01-03T03:43:17Z,179,90,16,0,"Fixes #833.
",12,True,en,0
966,1,2,0,Externals,ttilley,2015-01-02T20:10:32Z,1,1,1,1,"use product_name instead of project_name when creating framework symlinks; fixes build on MacOS
",96,True,en,0
962,7,0,0,Internals,zcbenz,2014-12-29T20:20:38Z,129,47,5,0,"Closes #960.
",13,True,en,0
949,11,19,0,Internals,zcbenz,2015-01-12T22:05:20Z,161,129,7,20,"- [ ] Patch chromium to support window transparency
  - [x] Mac
  - [ ] <del>Windows</del>
  - [ ] <del>Linux</del>
- [ ] Implement on atom-shell side
  - [x] Mac
  - [x] Windows
  - [x] Linux
- [ ] <del>Window shadow on Mac</del>
- [ ] <del>Click through transparent parts of window</del>
- [ ] <del>Resizable transparent window</del>
- [ ] <del>Set window shape</del>

Patches in libchromiumcontent:
https://github.com/brightray/libchromiumcontent/blob/atom/patches/use_transparent_window.patch
https://github.com/brightray/libchromiumcontent/blob/atom/patches/render_widget_host_view_mac.patch

Fixes #381.
",610,False,en,0
942,9,17,0,Internals,zcbenz,2014-12-20T22:25:32Z,998,3,8,0,"This PR adds an `webFrame.setSpellCheckProvider` API to set a provider for spell checking in input fields and text areas.

Example:

``` javascript
require('web-frame').setSpellCheckProvider(""en-US"", true, {
  spellCheck: function(text) {
    return !(require('spellchecker').isMisspelled(text));
  }
});
```

![screen shot 2014-12-19 at 10 33 14 pm](https://cloud.githubusercontent.com/assets/639601/5513983/0ecebc60-87cf-11e4-86c8-c480fd5b8f86.png)

Fixes #724.
",464,True,en,0
938,1,3,0,Externals,omo,2014-12-19T20:43:48Z,38,0,7,0,"This API shows the system-provided pop-up dictionary.
Some Mac apps including Chrome have ""Look Up in in Dictionary"" context
menu item. This API can be used to implement it.
",174,False,en,0
934,6,0,0,Internals,zcbenz,2014-12-18T19:21:04Z,62,4,12,0,"The `disablewebsecurity` attribute can be used to disable web security in `<webview>`, fixes #884.
",99,True,en,0
931,5,0,0,Internals,zcbenz,2014-12-17T23:27:15Z,61,5,9,0,"The `will-navigate` event is emitted when user or the page wants to start an navigation, it can happen when `window.location` object is changed or user clicks a link in the page or user drags a file to the window to open it.

By calling `event.preventDefault()` the navigation will be prevented, which can be used to prevent the window to open the file when users drag files to window, fixes #908.
",398,True,en,0
