pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,closed_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
1436,1,2,2,Internals,nathansobo,2014-01-17 04:54:52,6,2,2,0,"This is an experiment that uses some harmony proxy magic to defer all require I/O until the moment the required modules are actually used. Harmony proxies have some instability when combined with so-called ""irregular objects"" such as arrays and Date objects, but 99% of the time the objects returned by `require` are not irregular. If it ends up being stable it may be worth it because it cuts our load time without bothering users much.

![screen shot 2014-01-16 at 9 51 09 pm](https://f.cloud.github.com/assets/1789/1937841/7816857c-7f33-11e3-94a4-fc04ba50506a.png)
",568,True,en,0
1414,3,0,0,Internals,nathansobo,2014-01-14 21:56:33,83,66,10,0,"This is based on PR #1411

PR #1379 used a hacky `::_view` property on the models to store the corresponding view. This PR generalizes an approach already used in panes to store the association between views and models using a WeakMap. It makes it easy to create and map a view to any underlying model, and will also be useful in creating a panel abstraction on workspace.
",373,True,en,0
1409,2,4,0,Internals,kevinsawicki,2014-01-13 17:28:51,2,1,2,0,"Deduplicate the `node_modules` folder to save some space

Refs #1376 
",70,True,en,0
1317,1,24,0,Internals,probablycorey,2013-12-16 17:58:52,17,0,1,0,"`activation events` are used to speed up window load time, slow packages aren't immediately loaded until a keybinding is pressed. But larger packages that take > 0.5 seconds to load (like [find and replace](https://github.com/atom/find-and-replace/issues/99) become unresponsive for a brief period of time. This could be fixed by ensuring every packages loads quickly, but this isn't realistic because packages created by other people will be out of our control. Another approach would be to intercept all events during package loading and then re-trigger the events after the package is loaded, but this will still feel sluggish and tightly couple the event code to jQuery.

This prototype pr works like this. If a package has activation events it will load as before, but Atom will also sequentially load these packages each tick. This activates all packages without having a noticeable effect on window load time. The worst case scenario is for a brief time (800ms i this case) the behavior in issue atom/find-and-replace#99 will still occur.

Here is the output of the logs

```
Window load time: 1500ms /Users/corey/github/atom/src/window-bootstrap.coffee:23
Delayed activation of to-the-hubs /Users/corey/github/atom/src/atom-package.coffee:53
Delayed activation of symbols-view /Users/corey/github/atom/src/atom-package.coffee:53
Delayed activation of package-generator /Users/corey/github/atom/src/atom-package.coffee:53
Delayed activation of markdown-preview /Users/corey/github/atom/src/atom-package.coffee:53
Delayed activation of go-to-line /Users/corey/github/atom/src/atom-package.coffee:53
Delayed activation of github-sign-in /Users/corey/github/atom/src/atom-package.coffee:53
Delayed activation of gists /Users/corey/github/atom/src/atom-package.coffee:53
Delayed activation of find-and-replace /Users/corey/github/atom/src/atom-package.coffee:53
Delayed activation of command-palette /Users/corey/github/atom/src/atom-package.coffee:53
Delayed activation of autocomplete /Users/corey/github/atom/src/atom-package.coffee:53
Delayed activation of autoflow /Users/corey/github/atom/src/atom-package.coffee:53
Total delayed activation time: 800.917ms 
```
",2171,True,en,0
1291,4,9,4,Internals,kevinsawicki,2013-12-11 20:37:04,11,0,1,0,"Several keybindings are currently unusable since Mac OS X maps them to multi-keystroke accents.

Such as:
- `alt-n` followed by an `a` types an `ã`
- `alt-e` followed by an `e` types an `é`.

This is useful if you are typing these characters but also makes the `alt-e` and `alt-n` keybindings unusable in a keymap since they generate the same key event `alt-å` and you can't distinguish between two in code. Type `alt-n` in the editor with the keybindings-resolver open to see for yourself.

One possible fix for this is to set type `password` on the hidden input since these characters can't be typed into password fields in this manner and so the key events go back to ""normal"" and `alt-e` and `alt-n` can now be used again in keymaps.

This PR adds a preference `editor.enableI18nSupport` that toggles the hidden input between `text` and `password`.

Other ideas/approaches are welcome, this is just an initial stab at it after @benburkert reported not being able to use `alt-n` in his keymaps file.
",1006,True,en,0
1275,23,3,0,Internals,kevinsawicki,2013-12-10 00:10:00,116,16,8,0,":no_good: Not ready :no_good: 
",31,True,en,0
1198,2,2,0,Internals,zcbenz,2013-12-04 15:20:57,2,2,2,0,,0,False,en,0
1156,5,12,0,Externals,paulcbetts,2013-11-22 23:36:16,27866,0,211,0,"This is the top-level PR for getting an automated installer into Atom. To avoid gigantic PRs the plan is to separate this into a few parts:
## TODO:
- [ ] `PostSetup.exe`, which will handle both decompressing the `resources` folder after Setup completes, as well as compressing `resources` during the build so we don't have to have two separate EXEs (Separate PR)
- [ ] Build script to operate on `atom-build` to create the release (Separate PR)
- [ ] Documentation for the build process and how setup / updates work (started in `docs/installer-notes-win32.md`)
",562,False,en,0
1120,6,15,3,Internals,mcolyer,2013-11-15 01:43:47,23,0,2,0,"In order to keep things under the 260 character path limit on windows we can use `npm dedupe`. 

However there are a couple of issues with this:
- It [doesn't currently work on windows](https://github.com/isaacs/npm/pull/4140)
- It only moves dependencies up the tree if there are duplicates and one of the packages that is causing issues is browserify (but coffeelint is the only package which uses it). 
  - I've worked around that here by moving browserify up the tree manually.
- It's marked as ""experimental"", which makes me somewhat nervous.

@paulcbetts you want to pull this branch and then run `grunt build` and see if the installer chokes on anything (it shouldn't and we should now be able to install to `C:\Program Files\Atom`.
",740,True,en,0
1108,1,3,0,Internals,mcolyer,2013-11-11 19:23:48,7,2,1,0,"This is a temporary step so that we can create a working install executable on windows (currently test fixtures in some development packages have longer paths than windows allows).
",181,True,en,0
1101,106,1,2,Internals,nathansobo,2013-11-08 03:47:37,1352,2738,38,0,":roller_coaster: This isn't ready. :roller_coaster: 

This is a continuation of the ideas in PR #920 (Telepanes), but on top of telepath-next. I'll be closing that PR in favor of this one. The goal is to rework the backbone of Atom's interface (root view, panes, panels) in the following ways:
- Separate views from models
- Use the telepath.Model superclass to implement models
- Use reactive and relational approaches heavily to get things tight and declarative

![hydrogen-peroxide-potassium-iodide](https://f.cloud.github.com/assets/1789/1498208/a82ca504-4827-11e3-8300-9ea4d29a8de6.gif)
",592,True,en,0
1058,2,3,0,Internals,mcolyer,2013-10-31 00:19:16,3,0,3,0,"Kills path watching functionality for now, until we get #1045 working. 

Useful for not having atom crash right away. I'll make it conditional soon.
",149,True,en,0
1018,6,12,0,Internals,gjtorikian,2013-10-21 21:38:35,1,0,1,0,"This is just something for your consideration; I finished the [branch-selector](https://github.com/atom/branch-selector) package a while back. Might be nice to add into core but I won't be :broken_heart: if it isn't.

Fixes #302.

I don't like the placement of the `SelectList` dialog, but if you look at other ""status bar select lists"" (_e.g._ the grammar selector), this is the only place you can put it. It'd be nice to be able to style it like a twipsy, giving it an anchor and a location.

/cc @kevinsawicki @mattgraham 

![screen shot 2013-10-21 at 2 34 55 pm](https://f.cloud.github.com/assets/64050/1376674/f0d65594-3a98-11e3-8c21-8764a765dd83.png)
",657,True,en,0
963,2,13,0,Externals,paulcbetts,2013-10-14 19:18:21,15,0,1,0,"This PR gets script/bootstrap running on Windows. Here's how far we've got so far:

``` sh
C:\atom\atom [bootstrap-on-win32]> .\script\bootstrap.ps1

> atom-package-manager@0.7.0 prepublish C:\atom\atom\vendor\apm
> grunt clean lint coffee

Running ""clean"" task

Running ""coffeelint:src"" (coffeelint) task
>> 21 files lint free.

Running ""coffeelint:test"" (coffeelint) task
>> 2 files lint free.

Running ""coffee:glob_to_multiple"" (coffee) task
File lib/apm-cli.js created.
File lib/apm.js created.
File lib/cleaner.js created.
File lib/command.js created.
File lib/config.js created.
File lib/couch/app.js created.
File lib/developer.js created.
File lib/fetcher.js created.
File lib/fs.js created.
File lib/init.js created.
File lib/installer.js created.
File lib/link-lister.js created.
File lib/linker.js created.
File lib/lister.js created.
File lib/publisher.js created.
File lib/rebuilder.js created.
File lib/test.js created.
File lib/tree.js created.
File lib/uninstaller.js created.
File lib/unlinker.js created.
File lib/updater.js created.

Done, without errors.
atom-package-manager@0.7.0 node_modules\atom-package-manager
├── colors@0.6.2
├── temp@0.5.1
├── semver@1.1.4
├── wordwrap@0.0.2
├── async@0.2.9
├── mkdirp@0.3.5
├── wrench@1.5.1
├── underscore@1.4.4
├── optimist@0.4.0
├── rimraf@2.1.4 (graceful-fs@1.2.3)
├── season@0.9.0 (coffee-script@1.6.3)
├── npmconf@0.0.24 (inherits@1.0.0, once@1.1.1, osenv@0.0.3, ini@1.1.0, nopt@2.1.2, config-chain@1.1.8)
├── request@2.21.0 (aws-sign@0.3.0, json-stringify-safe@4.0.0, qs@0.6.5, forever-agent@0.5.0, tunnel-agent@0.3.0, oauth-
sign@0.3.0, cookie-jar@0.3.0, mime@1.2.11, node-uuid@1.4.1, http-signature@0.9.11, hawk@0.13.1, form-data@0.0.8)
├── node-gyp@0.10.10 (osenv@0.0.3, which@1.0.5, graceful-fs@2.0.1, nopt@2.1.2, semver@2.1.0, glob@3.2.6, fstream@0.1.24,
 npmlog@0.0.4, minimatch@0.2.12, tar@0.1.18)
└── npm@1.3.9
Installing node@0.10.18 ✓
Installing modules ✗

> atom@31.0.0 preinstall C:\atom\atom
> true
```
## TODO
- [ ] Start hacking into apm to figure out what's failing
- [ ] Create shim Windows versions of modules we're pulling in if needed
",2218,True,en,0
958,1,6,0,Externals,benogle,2013-10-11 22:29:09,1,1,1,0,,0,False,en,0
944,1,2,0,Internals,mcolyer,2013-10-09 20:53:56,1,1,1,0,"This is just a clean up piece which allows tree-view tests to be run independently from the rest of the Atom's test suite.

See atom/tree-view@2af39e9ed26af6874c451bcc80defafd7750f357
",184,True,en,0
930,1,1,0,Internals,gjtorikian,2013-10-05 21:07:59,1,1,1,0,,0,False,en,0
920,10,4,0,Internals,nathansobo,2013-10-02 21:55:18,2007,1799,12,0,"# Telepanes

I'm redesigning the panes system as a self-contained demonstration of a number of ideas I have for improving the experience of working with Telepath and working with models and views. First, I'll summarize the problems I'm hoping to address, then move on to discuss my solutions as manifested in the redesign of the panes system. Some of what's expressed here is aspirational, but most of it works now. I'd like to get _everything_ working by the time I get to San Francisco on Monday night, then discuss it further in person.
## Problems

Here are the problems I've been concerned about, in rough order of importance:
- **The relationship between model objects and their underlying Telepath documents is full of accidental complexity and boilerplate.**
  Every model class needs to implement `::serialize`, `::deserialize`, and `::getState`. Model implementors also need to manually read, write, and observe every replicated property in the underlying document. Existing models currently have extremely similar code repeating all of these tasks.
- **Reliance on global variables makes replication extremely difficult to test.**
  The nature of testing means both copies of a replicated component exist in the same global JavaScript context, but if the component relies on global variables in that context it becomes very difficult to simulate the production situation of the components actually being in different contexts. We currently employ a test-only Environment object to repeatedly swap globals in replicates specs, and it's pretty awkward.
- **Structural updates, where an object is removed from the document only to be reattached elsewhere, are difficult to express in a replicated setting.**
  One example of this is pane splitting. When we split a pane vertically for the first time, we need to replace the pane being split with a _horizontal pane axis_ containing the original pane along with a new pane. Panes can retain arbitrary resources. For example, a pane that contains an editor causes that editor's buffer to be kept resident in a list of active buffers, so that all editors for a given file can share the same buffer state. But when an editor is removed, we want to remove its buffer from the list of active buffers if no other editors are retaining it. But we _don't_ want to release the buffer when splitting, because we're only removing the pane temporarily and intend to add it back to the document before yielding the UI thread. We currently express this in terms of reference counts and transactions, but especially in the context of replication, the code has been awkward and difficult to reason about.
- **Because of JavaScript's single-threaded environment, we need to use asynchronous APIs in an ever-increasing amount of our code, which makes control flow more awkward and difficult to reason about.**
  In a pre-Node environment, we made a pragmatic decision to largely ignore the sync/async issue and make everything synchronous. The wisdom of that past choice can be debated, but it's clear now that anything that performs IO must provide an asynchronous API as the default if we want to be performant. This reduces the utility of synchronous flow control constructs like loops and conditionals, and pushes us more toward callback-oriented programming. It's not the end of the world, but it doesn't scale very well as complexity increases.
- **There's too much logic in our view code.** From the beginning, I favored an absolute minimalist approach and advocated that view framework code be kept to a minimum, which led to us baking a lot of logic into our views. The panes system is a poster-child for the downsides of that approach. Entangling the DOM's concerns into the core behavior of our components is easy for simple components, but scales terribly with complexity. It makes code significantly more difficult to reason about due to worrying about DOM concerns such as attachment in addition to application behavior, and worse, it makes tests way slower than they should be, which slows development.
## Goals for addressing these problems

The goal of this pull request is to address the above problems in the following ways:
- **Make it simple and easy to write replicated models objects.**
- **Encapsulate the state of the system, while retaining as much of the convenience of global variables as possible.**
- **Make it possible to manipulate structural relationships without removing objects from the document and reinserting them elsewhere.**
- **Provide reactive abstractions that enable us to write _structured_ asynchronous code.**
- **Provide a clean, boiler-plate-free mechanism for binding views to view models.**

In addition, this PR has the following meta-goals:
- **Approachable power.**
  Telepath must support programming styles that are familiar to most programmers. All abstractions must fit naturally into an imperative, document-oriented worldview, and present minimal conceptual overhead until people are ready to use them.
- **""Have it your way.""""**
  Users will still have to write data into the document for it to be replicated or persisted, but you won't be _forced_ to use the model-based convenience facilities. They can continue to relate to Telepath as a raw document store, leveraging hooks on an a la carte basis.
## Implementation
### A Model Superclass

Telepath now exports a `Model` class, which users can subclass to easily create a document-backed model object. They can use the `.property` and `.properties` class method to declare replicated properties and provide them default values, and the model class will automatically define dynamic properties on their class's prototype. Under the hood, everything will be automatically read from and written to a `state` document that is wrapped by the model instance.

``` coffee
{Model} = require 'telepath'

module.exports =
class Pane extends Model
  @properties
    activeItemId: null
    items: []

# I can assign replicated properties when constructing a model
pane = new Pane(items: [item1, item2], activeItemId: item2.id)

# I can read and write replicated properties without calling getters/setters:
expect(pane.items).toEqual [item1, item2]
pane.activeItemId = item1.id
```

This isn't implemented yet, but I'd like to easily declare replication and persistence on a property-specific basis:

``` coffee
class MyClass
  @property 'transientProperty', persist: false, replicate: false
  @property 'persistentProperty', persist: true, replicate: false
```
### Automatic (De)serialization

If you insert a `telepath.Model` subclass into a document (or any instance that conforms to a small interface), the object's underlying state document will automatically be inserted instead. Similarly, when any map with a `modelClassName` key is inserted into the document, the correct model class will automatically be instantiated for it if a model class with that name has been registered on the parent document. When you read the child document at a replica or after deserializing, you'll get its corresponding model class instance instead.

``` coffee
# Assuming 2 replicated documents doc1 and doc2
doc1.registerModelClass(Pane)
doc2.registerModelClass(Pane)

doc1.get('paneContainer.children').push(new Pane(items: [item1, item2]))

# replicates to doc 2...
pane = doc2.get('paneContainer.children.0')
expect(pane.constructor.name).toBe ""Pane""
expect(pane.items).toEqual [item1, item2]
```
### Scoped Property Resolution

We use global properties in Atom to provide convenient services, such as the `project` global, which can be used to open editors for various resources under the project and the `syntax` global, which can be used to select grammars. But as discussed above, the globals are causing problems when we want to test replication between two environments, because it makes it impossible to express component logic in a self-contained way.

Dependency-injection is a popular alternative to accessing services via globals, but dependency injection seems like an awkward cultural fit for JavaScript. It feels heavy and I'd be a bit sheepish about asking people to build all their objects via some container like they're writing a Spring application.

However, we're already asking users to interact with a global Telepath document if they want to hook into replication or persistence for their objects. We might as well throw in a form of dependency injection as part of the deal.

The mechanism resolves around the `::getResolved` and `::setResolved` methods, which are available on every Telepath document. When you call `::getResolved` with a property name, Telepath will search for a property with that name, starting at the receiver and moving upward toward the root of the document. `::setResolved` does the same thing, but allows you to assign a new value to the first object with the given key.

This makes it easy to have a world in which objects in two different document replicas each can make reference to their own specific ""global"" properties while still keeping both replicas self-contained.

The `telepath.Model` superclass provides a `Model.resolved` class method for declaring auto-resolved properties. Putting it all together, it enables this mechanism for `PaneContainer` to maintain a single active pane. Each pane will resolve the `activePaneId` property to the containing PaneContainer, allowing panes to make themselves active or check if they are active.

``` coffee
class PaneContainer
  @properties
    activePaneId: null
    children: []

class Pane
  @resolve 'activePaneId'

  isActive: ->
    @activePaneId is @id

  makeActive: ->
    @activePaneId = @id
```

This might not happen in this PR, but I'm envisioning Atom only having a single global, `atom`, which will be the root of a Telepath document that encompasses the entire state of the application. Any other globals will hang off the `atom` global, meaning objects in the document can always resolve them.

``` coffee
atom = Document.create() # create a root document
syntax = atom.set('syntax', new SyntaxGlobal) # assign a global property
workspace = atom.set('workspace', new Workspace) # create a child document

# once attached the child document can resolve properties on the root
workspace.resolve('syntax') is syntax # => true
```

If people don't want to use the resolution facilities, they can always reference things via the `atom` global:

``` coffee
class RebelObject
  constructor: ->
    @grammar = atom.syntax.selectGrammar('james-dean.coffee')
```
### Atomic Move Operations

As mentioned above, we need to be able to express structural changes to the document without explicitly removing subdocuments only to add them back somewhere else. The best solution I can come up with is atomic move operations. At the time of writing, this PR currently uses derived collections (discussed below) as a substitute for `move`, but I'm working on adding the move operation and changing that.

Replicated arrays and maps will both provide a `::move` method, which works as follows:

``` coffee
# Assuming pane1 and pane2 are both in the document, this moves the second item
# of pane1 to become the third item of pane2:
pane1.items.move(1, pane2.items, 2)

# You can also call ::move with an actual array element instead of an index:
item2 = pane1.items.get(1)
pane1.items.move(item2, pane2.items, 2)

# It also works for maps. This moves the value at key 'foo' in map1 to the 'bar'
# key in map2:
value = map1.get('foo')
map1.move('foo', map2, 'bar')
```

Atomic move operations should make it possible to split panes without creating detachment/removal ambiguity when a pane is replaced with an axis and vice versa.

``` coffee
class PaneAxis extends Model
  @properties
    orientation: 'horizontal'
    children: []

class Pane
  split: (side, orientation, items) ->
    # If needed, replace ourselves with a correctly-oriented container
    unless @getContainer().orientation is orientation
      newContainer = @parent.insertAfter(this, new PaneContainer({isRoot: false, orientation}))
      @parent.move(this, newContainer.children, 0)

    index = @parent.indexOf(this)
    index++ if side is 'after'
    @parent.insert(index, new Pane({items}))

  # our parent is an array, its parent is our container
  getContainer: -> @parent.parent
```
### Reactive Programming with Signals and Conditions

As discussed above, moving to asynchronous APIs makes traditional flow-control constructs less useful. But I'm beginning to think the non-blocking constraint is a blessing in disguise, in that it's going to push us to program reactively. For example, say we have a vertical pane axis that contains two panes, then one of its panes is destroyed. In this case, there's no longer a reason for the vertical pane axis to exist, and it should remove itself with its last pane, then destroy itself. The `Model` superclass includes a `.condition` class method that allows us to write this kind of behavior in a reactive style:

``` coffee
class PaneAxis
  properties:
    orientation: null
    children: []

  @condition
    when: @children.$length.becomesLessThan(2)
    call: 'reparentLastChild'

  @condition
    when: @children.$length.becomes(0)
    call: 'destroy'

  reparentLastChild: ->
    @children.move(@children.getLast(), @parent, @parent.indexOf(this))
```

The first condition says that when the length of the axis's children drops below two, it should reparent its last child. In the `reparentLastChild` method, the axis simply moves its last child to just before itself in the array that contains the axis. This causes the number of children to drop to 0, which triggers the second condition, destroying the axis. We could have just called `destroy` in `reparentLastChild`, but the condition is more decoupled. Regardless of _how_ the length of children reaches 0, we always destroy the axis when it occurs.

The `when` key in condition declarations expects a function that returns a **signal**, which represents a stream of events. A signal is a special kind of event emitter that can emit `'value'`, `'completed'`, and `'error'` events. Conditions will execute their action only when their signal emits a truthy value.

In this case, the signal is derived from a **behavior** (`@children.$length`). A behavior is a special kind of signal that always has a _present value_. When you subscribe to `'value'` on a behavior, your handler will be called immediately with the current value, and then called again whenever the behavior's value changes. In this case, the `becomesLessThan` method transforms the `$length` behavior into a signal that will emit `true` only when the behavior's value drops below 2.

Any emissary event emitter can return a signal based on events with a given name via the `::signal` method. Behaviors can be created based on an event name and an initial value. For example, the `$length` behavior for a replicated array is defined as follows:

``` coffee
@prototypePropertyAccessor, get: ->
  @behavior('length-changed', @getLength())
```

That means its initial value is based on `@getLength()`, and its value will change based on the `'length-changed'` event being emitted on the array.

Signals and behaviors are compositional. For example, `::becomesLessThan` could be defined in terms of `::becomes`, which accepts an arbitrary predicate.

``` coffee
class Signal
  becomesLessThan: (targetValue) ->
    @becomes (value) -> value < targetValue
```

`::becomes` can in turn be defined as in terms of more primitive methods:

``` coffee
class Signal
  becomes: (predicate) ->
    @map (value) -> !!predicate(value)
    .distinctUntilChanged()
    .changes()
```

That says we should convert the behavior to a behavior based on the result of the predicate for the underlying behavior's current value. Then we only emit events if we're changing from true or false and vice versa (no repeated values). Then, in case `becomes` was called on a behavior, we convert it into a signal of just the changes (not the current value) with `changes`.

Behaviors and signals are a work in progress, and are an extension to the [Emissary](https://github.com/atom/emissary) library which already contains our custom Emitter and Subscriber mixins. I opted to extend Emissary rather than use RxJS or Bacon.js because I don't like the hot-vs-cold signal distinction and wanted really clean integration with our subscriber and event-emitter patterns. This is core infrastructure, so I want to control it and incrementally develop it to suit our needs. I don't think fleshing it out will represent a major cost in the grand scheme.
### Derived Collections

Signals and behaviors give us structured abstractions for deriving streams of time-varying scalar values, but Telepath also offers tools for deriving _collections_ that change over time. The `Model` superclass offers `relatesToMany` and `relatesToOne` methods for associating derived collections with model instances. In this case, we're using `relatesToMany` combined with the `selectMany` method to maintain an up-to-date collection of all panes on the `PaneContainer`:

``` coffee
class PaneContainer
  @properties
    children: []
    activePaneId: null

  @relatesToMany 'panes', ->
    @children.selectMany (child) -> child.panes

class PaneAxis
  @properties
    orientation: null
    children: []

  @relatesToMany 'panes', ->
    @children.selectMany (child) -> child.panes

class Pane
  attached: ->
    @panes = [this]
```

`selectMany` is a lot like `flatMap`. It maps a function that returns collections over all the elements in `@children`, then flattens the result into a single collection. The difference between `selectMany` and `flatMap` is that `selectMany` returns a _derived_ collection, meaning it will always be kept up to date as elements are added/removed in the underlying arrays. Derived collections have convenient methods like `onEach`, which executes a callback for all current and future panes:

``` coffee
paneContainer.panes.onEach (pane) -> pane.addHeader(new TabStrip(pane))
```

Derives collections can be composed. Here, `relatesToOne` is used to define a singleton derived collection for the active pane:

```
class PaneContainer
  @properties
    children: []
    activePaneId: null

  @relatesToMany 'panes', ->
    @children.selectMany (child) -> child.panes

  @relatesToOne 'activePane', ->
    @panes.where(id: @$activePaneId)
```

The `activePane` is derived from the `panes` collection. We pass the `where` operator a behavior based on the `activePaneId`. Whenever the active pane id changes, the collection will update automatically and change the value of `activePane`. The `.hasOne` declaration automatically defines `$activePane`, a behavior based on the current active pane.
## View <-> Model Binding

To be continued...
",18797,True,en,0
